49天之同人	sogou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547528&compare=sm	http://wap.zdface.com/a/mNewShow_573460_1.htm	None	3	0	需求是49天小说或者电视剧同人写的小说，给出的都是49天抄袭同人作品的新闻结果，不相关	None	None
49天之同人	sogou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547528&compare=sm	http://bcy.net/illust/detail/2530/327166	None	4	2	用户体验不好，点出后在最下面才是同人本的一张封面图	None	None
49天之同人	sogou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547528&compare=sm	None	None	5	0	不满足需求	sogou	None
49天之同人	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547528&compare=baidu	http://tieba.baidu.com/f?kz=4620654595&mo_device=1&ssid=0&from=0&uid=0&pu=usm@0,sz@1320_1001,ta@iphone_2_5.0_3_537&bd_page_type=1&baiduid=8D603B2C73A9A275470A1ED18A5D9695&tj=www_normal_1_0_10_title?pn=0&	None	1	0	不相关，与49天同人无关	None	None
49天之同人	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547528&compare=baidu	http://tieba.baidu.com/f?kz=4075877607&mo_device=1&ssid=0&from=0&uid=0&pu=usm@0,sz@1320_1001,ta@iphone_2_5.0_3_537&bd_page_type=1&baiduid=8D603B2C73A9A275470A1ED18A5D9695&tj=www_normal_2_0_10_title?pn=0&	None	2	3	49天的需求一个是黑瞎子写的小说，一个是韩国电视剧，该结果仅给出电视剧同人的一篇，所以给3分	None	None
49天之同人	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547528&compare=baidu	http://tieba.baidu.com/f?kz=1349504528&mo_device=1&ssid=0&from=0&uid=0&pu=usm@0,sz@1320_1001,ta@iphone_2_5.0_3_537&bd_page_type=1&baiduid=8D603B2C73A9A275470A1ED18A5D9695&tj=www_normal_3_0_10_title?pn=0&	None	3	0	不相关，与49天同人无关	None	None
49天之同人	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547528&compare=baidu	http://bbs.txtnovel.com/forum.php?mod=viewthread&tid=3611285	None	4	0	不相关	None	None
49天之同人	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547528&compare=baidu	http://m.chnxp.com.cn/TxtEbook/2016-09/389909.html	None	5	0	不相关	-1	49天的需求一个是黑瞎子写的小说，一个是韩国电视剧，前五中仅百度第二条给出电视剧同人的一篇，百度胜出1分
49天之同人	sm	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547528&compare=sm	https://zm6.sm-tc.cn/?src=http%3A%2F%2Fwww.hanjucc.com%2Fhanjudongtai%2F18593.html&uid=a16c14ecc75a52f3bb4ee0ebd3e496be&hid=a16c14ecc75a52f3bb4ee0ebd3e496be&pos=1&cid=9&time=1474216401089&from=click&restype=1&pagetype=0000000000008402&bu=structure_web_info&query=49%E5%A4%A9%E4%B9%8B%E5%90%8C%E4%BA%BA&mode=&uc_param_str=dnntnwvepffrgibijbprsvdsme	None	1	0	需求是49天小说或者电视剧同人写的小说，给出的都是49天抄袭同人作品的新闻结果，不相关	None	None
49天之同人	sm	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547528&compare=sm	http://tieba.baidu.com/f?kz=1349504528&mo_device=1&ssid=0&from=0&uid=0&pu=usm@0,sz@1320_1001,ta@iphone_2_5.0_3_537&bd_page_type=1&baiduid=8D603B2C73A9A275470A1ED18A5D9695&tj=www_normal_3_0_10_title?pn=0&	None	2	0	不相关，与49天同人无关	None	None
49天之同人	sm	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547528&compare=sm	http://bcy.net/illust/detail/2530/327166	None	3	2	用户体验不好，点出后在最下面才是同人本的一张封面图	None	None
49天之同人	sm	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547528&compare=sm	http://m.txt.rain8.com/view.php?aid=24264	None	4	0	不相关	None	None
49天之同人	sm	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547528&compare=sm	http://m.sohu.com/n/304706473/	None	5	0	需求是49天小说或者电视剧同人写的小说，给出的都是49天抄袭同人作品的新闻结果，不相关	0	搜狗和神马都不满足需求
49天之同人	haosou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547528&compare=haosou	http://wap.faloo.com/book/187113.html	None	1	0	不满足需求，且无阅读资源	None	None
49天之同人	haosou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547528&compare=haosou	http://m.so.com/index.php?a=newTranscode&u=http%3A%2F%2Fwww.lcread.com%2FbookPage%2F244171%2F&m=45b6d58c9478a0c582fcce6c76b41d4cd8688d00&q=49%E5%A4%A9%E4%B9%8B%E5%90%8C%E4%BA%BA&sid=353b25b4786135a73070aabd7785fae4	None	2	0	不相关	None	None
49天之同人	haosou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547528&compare=haosou	http://bbs.txtnovel.com/thread-3611285-18-1.html	None	3	0	不相关	None	None
49天之同人	haosou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547528&compare=haosou	None	None	4	0	不相关	None	None
49天之同人	haosou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547528&compare=haosou	http://www.zdtxt.com/read.php?tid-947219-fpage-3.html	None	5	0	不相关	0	搜狗和好搜都不满足需求
全民大学霸	sogou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547529&compare=sm	http://k.sogou.com/search?keyword=%E5%85%A8%E6%B0%91%E5%A4%A7%E5%AD%A6%E9%9C%B8&f_m=sg1&gf=evr-d-p-i	None	1	4	满足主需求	None	None
全民大学霸	sogou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547529&compare=sm	http://m.qidian.com/book/showbook.aspx?bookid=3557481&qdhz=sogou	None	2	3	正版付费小说资源	None	None
全民大学霸	sogou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547529&compare=sm	http://m.biquge.la/book/9542/	None	3	4	满足主需求	None	None
全民大学霸	sogou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547529&compare=sm	http://m.81zw.com/book/11203/	None	4	4	满足主需求	None	None
全民大学霸	sogou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547529&compare=sm	None	None	5	2	推荐小说需求低	sogou	None
全民大学霸	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547529&compare=baidu	http://m.biquge.tw/35_35025/	None	1	4	满足主需求	None	None
全民大学霸	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547529&compare=baidu	http://m.booktxt.net/wapbook/928.html	None	2	2	缺少2章最新章节	None	None
全民大学霸	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547529&compare=baidu	http://www.sodu.cc/wap/mulu_304508.html	None	3	3	章节列表操作成本高，广告较多	None	None
全民大学霸	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547529&compare=baidu	http://m.biquku.com/5/5412/	None	4	2	缺少9章最新章节	None	None
全民大学霸	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547529&compare=baidu	http://m.00ksw.com/html/22/22257/	None	5	4	满足主需求	1	搜狗百度首条均满足主需求，搜狗前四条满足不同站点需求小说阅读；百度2、4条都有缺章，第3条章节列表操作成本高，广告较多
全民大学霸	sm	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547529&compare=sm	http://m.biquge.la/book/9542/	None	1	2	缺少1章最新章节	None	None
全民大学霸	sm		http://www.sodu.cc/wap/mulu_304508.html	None	2	3	章节列表操作成本高，广告较多	None	None
全民大学霸	sm		http://m.qidian.com/book/showbook.aspx?bookid=3557481	None	3	4	满足主需求	None	None
全民大学霸	sm		http://m.23wx.com/book/56634	None	4	4	满足主需求	None	None
全民大学霸	sm		None	None	5	2	推荐小说需求低	1	搜狗首条满足全章阅读需求，神马首条缺少最新章节
全民大学霸	haosou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547529&compare=haosou	http://m.999wx.com/3g/book/show.aspx?id=33137&lmid=0&uid=0&ups=0	None	1	2	缺少2章最新章节	None	None
全民大学霸	haosou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547529&compare=haosou	http://m.biquge.tw/35_35025/	None	2	4	满足主需求	None	None
全民大学霸	haosou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547529&compare=haosou	http://m.qidian.com/book/showbook.aspx?bookid=3557481	None	3	3	正版付费小说资源	None	None
全民大学霸	haosou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547529&compare=haosou	None	None	4	2	推荐小说需求低	None	None
全民大学霸	haosou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547529&compare=haosou	http://m.biquge.la/book/9542/	None	5	2	缺少1章最新章节	1	搜狗首条满足全章阅读需求，神马首条缺少最新章节
广西流浪汉月半小夜曲快手	sogou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547535&compare=sm	http://m.ku6.com/show/x2s7k4j-3YWITBN3fa0gDg...html	None	1	0	不是流浪汉的视频	None	None
广西流浪汉月半小夜曲快手	sogou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547535&compare=sm	http://v.youku.com/v_show/id_XMTYxMTQ3NzgyOA==.html?x=1	None	2	4	站点需求不满足	None	None
广西流浪汉月半小夜曲快手	sogou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547535&compare=sm	http://m.le.com/vplay_25954248.html	None	3	4	站点需求不满足	None	None
广西流浪汉月半小夜曲快手	sogou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547535&compare=sm	None	None	4	2	None	None	None
广西流浪汉月半小夜曲快手	sogou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547535&compare=sm	https://m.v.qq.com/x/page/y/m/0/y03088dvnm0.html?=	None	5	4	站点需求不满足	sogou	None
广西流浪汉月半小夜曲快手	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547535&compare=baidu	https://m.v.qq.com/x/page/y/m/0/y03088dvnm0.html?ptag=v_qq_com%23v.play.adaptor%233	None	1	4	站点需求不满足	None	None
广西流浪汉月半小夜曲快手	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547535&compare=baidu	http://m.toutiao.com/i6292149454237598210/	None	2	4	站点需求不满足	None	None
广西流浪汉月半小夜曲快手	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547535&compare=baidu	http://m.ku6.com/show/fCY07iKyIttIw6h_dA849A...html	None	3	4	站点需求不满足	None	None
广西流浪汉月半小夜曲快手	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547535&compare=baidu	https://m.v.qq.com/x/page/p/t/3/p0320t3wkt3.html?ptag=v_qq_com%23v.play.adaptor%233	None	4	2	站点与首条结果重复	None	None
广西流浪汉月半小夜曲快手	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547535&compare=baidu	http://zhidao.baidu.com/question/2117783472667414307.html?device=mobile&ssid=0&from=0&uid=0&pu=usm@0,sz@1320_1001,ta@iphone_2_5.0_3_537&bd_page_type=1&baiduid=8D603B2C73A9A275470A1ED18A5D9695&tj=www_zhidao_normal_5_0_10_title	None	5	2	回答内容需求低	-1	搜狗首条相关性不好，不是主需求人物
广西流浪汉月半小夜曲快手	sm	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547535&compare=sm	https://m.v.qq.com/x/cover/m/m43jibx9fgb2pzv.html?vid=k0308v3tc9m&ptag=sbs.m.sogou.com%23v.play.adaptor%232&mreferrer=http%3A%2F%2Fsbs.m.sogou.com%2Fnewfile.php%3Ftask%3D2834%26id%3D1547535%26site%3Dsm%26at%3Dbase	None	1	4	满足主需求	None	None
广西流浪汉月半小夜曲快手	sm	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547535&compare=sm	http://m.toutiao.com/i6292149454237598210/	None	2	4	满足主需求	None	None
广西流浪汉月半小夜曲快手	sm	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547535&compare=sm	http://m.toutiao.com/i6298956059478327810/	None	3	4	满足主需求	None	None
广西流浪汉月半小夜曲快手	sm	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547535&compare=sm	http://m.le.com/vplay_25954248.html	None	4	4	满足主需求	None	None
广西流浪汉月半小夜曲快手	sm	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547535&compare=sm	http://m.weixinla.com/document/26193429/	None	5	2	站点与首条结果重复	-1	搜狗首条相关性不好，不是主需求人物
广西流浪汉月半小夜曲快手	haosou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547535&compare=haosou	http://www.kssya.com/plugin.php?id=xigua_wsq&a=viewthread&tid=784&mobile=2	None	1	3	满足多样性需求	None	None
广西流浪汉月半小夜曲快手	haosou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547535&compare=haosou	http://www.qiushibaike.com/article/116629180	None	2	0	不相关	None	None
广西流浪汉月半小夜曲快手	haosou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547535&compare=haosou	http://m.weibo.cn/d/chenxuhui168?jumpfrom=weibocom	None	3	0	不相关	None	None
广西流浪汉月半小夜曲快手	haosou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547535&compare=haosou	None	None	4	2	需求低	None	None
广西流浪汉月半小夜曲快手	haosou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547535&compare=haosou	http://m.weibo.cn/u/1966024595?jumpfrom=weibocom	None	5	0	不相关	2	好搜前五不满足视频需求
提现到挂失的银行卡里怎么办	sogou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547539&compare=sm	http://wenwen.m.sogou.com/qudetail.jsp?qid=652140077	None	1	4.5	首条展现即满足主需求	None	None
提现到挂失的银行卡里怎么办	sogou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547539&compare=sm	http://wapiknow.baidu.com/question/136977420136721125	None	2	4	满足主需求	None	None
提现到挂失的银行卡里怎么办	sogou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547539&compare=sm	http://wapiknow.baidu.com/question/264717376274705165	None	3	4	满足主需求	None	None
提现到挂失的银行卡里怎么办	sogou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547539&compare=sm	None	None	4	2	内容相关，但需求低	None	None
提现到挂失的银行卡里怎么办	sogou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547539&compare=sm	http://m.club.sohu.com/threads/msg?msg=%E8%AF%A5%E5%B8%96%E5%AD%90%E5%B7%B2%E7%BB%8F%E8%A2%AB%E5%88%A0%E9%99%A4&backurl=%2Fminjian&userid=	聚合	5	0	聚合的三条结果均为无效页面	sogou	None
提现到挂失的银行卡里怎么办	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547539&compare=baidu	http://zhidao.baidu.com/question/519565503383763245.html?device=mobile&ssid=0&from=0&uid=0&pu=usm@0,sz@1320_1001,ta@iphone_2_5.0_3_537&bd_page_type=1&baiduid=8D603B2C73A9A275470A1ED18A5D9695&tj=www_normal_1_0_10_title	None	1	4	满足主需求	None	None
提现到挂失的银行卡里怎么办	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547539&compare=baidu	http://m.xue163.com/19990/617525/617525502506996012.html	None	2	3	页面和内容质量略差，满足需求的内容需要阅读查找	None	None
提现到挂失的银行卡里怎么办	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547539&compare=baidu	http://zhidao.baidu.com/question/493211731.html?device=mobile&ssid=0&from=0&uid=0&pu=usm@0,sz@1320_1001,ta@iphone_2_5.0_3_537&bd_page_type=1&baiduid=8D603B2C73A9A275470A1ED18A5D9695&tj=www_zhidao_normal_3_0_10_title	None	3	3	回答的内容略差，补卡的成本高，实际等待打款失败自动退还即可	None	None
提现到挂失的银行卡里怎么办	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547539&compare=baidu	http://zhidao.baidu.com/question/489848534533558612.html?device=mobile&ssid=0&from=0&uid=0&pu=usm@0,sz@1320_1001,ta@iphone_2_5.0_3_537&bd_page_type=1&baiduid=8D603B2C73A9A275470A1ED18A5D9695&tj=www_zhidao_normal_4_0_10_title	None	4	4	满足主需求	None	None
提现到挂失的银行卡里怎么办	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547539&compare=baidu	http://www.gdwsxh.cn/gerty/201609084033.html	None	5	0	死链	1	搜狗首条展现便捷性高，不用点出即可满足，用户体验好
提现到挂失的银行卡里怎么办	sm	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547539&compare=sm	http://zhidao.baidu.com/question/136977420136721125.html	聚合	1	4	首条聚合中的第一条展现即满足主需求，但因聚合中的第二条回答有效性差不满足需求，所以原本4.5分，扣除0.5分	None	None
提现到挂失的银行卡里怎么办	sm	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547539&compare=sm	None	None	2	0	不相关	None	None
提现到挂失的银行卡里怎么办	sm	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547539&compare=sm	http://m.1398.org/wenda/hlnnlhkknhoimhmm_1.html	None	3	0	显示链接超时	None	None
提现到挂失的银行卡里怎么办	sm	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547539&compare=sm	http://m.1398.org/wenda/hlmrrllnrnoiqipr_1.html	None	4	0	显示链接超时	None	None
提现到挂失的银行卡里怎么办	sm	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547539&compare=sm	http://bbs.tianya.cn/m/post-funinfo-5074004-1.shtml	聚合	5	1.5	满足需求，但成本高，翻页才有解决方法，用户体验差；第2、3条结果不相关，扣0.5分	1	神马第2、3条不相关
提现到挂失的银行卡里怎么办	haosou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547539&compare=haosou	https://www.zhihu.com/question/34437493	None	1	0	无回答，不满足需求	None	None
提现到挂失的银行卡里怎么办	haosou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547539&compare=haosou	http://m.wenda.so.com/q/1473865382724058	None	2	4	满足主需求	None	None
提现到挂失的银行卡里怎么办	haosou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547539&compare=haosou	http://m.wenda.so.com/q/1454720126723486	None	3	3	是一个方法，但不是最优	None	None
提现到挂失的银行卡里怎么办	haosou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547539&compare=haosou	None	None	4	0	不相关	None	None
提现到挂失的银行卡里怎么办	haosou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547539&compare=haosou	http://m.wenda.so.com/q/1365640296063761?src=140	聚合	5	4	聚合首条满足主需求，聚合的2、3条没有更丰富的内容，不加分	2	首条差别明显，搜狗首条展现即满足，好搜首条没有回答不满足需求
中国新歌声主题曲	sogou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547540&compare=sm	http://m.yue365.com/musiclist/70088.shtml	None	1	3	从session来看，用户主需求不是单一的主题曲，有一半的需求是歌手获胜或淘汰的歌曲需求，本条结果仅给出主题曲，给不到4分	None	None
中国新歌声主题曲	sogou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547540&compare=sm	http://m.iqiyi.com/w_19rssx8q8d.html?fromvsogou=1	vr	2	0	视频完全不相关，都不是中国新歌声里的	None	None
中国新歌声主题曲	sogou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547540&compare=sm	http://m.mtv123.com/zhuanjilist/70088.shtml	None	3	2	最终页都是qq音乐播放，与首条相同	None	None
中国新歌声主题曲	sogou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547540&compare=sm	http://m.yue365.com/play/32148/381604.shtml	None	4	2	站点与首条结果重复，首条一次点击后即为本页面	None	None
中国新歌声主题曲	sogou	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547540&compare=sm	None	None	5	2	相关不需要，需求低	sogou	None
中国新歌声主题曲	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547540&compare=baidu	http://m.86kx.com/html/2016/0712/100835.html	None	1	0	不相关	None	None
中国新歌声主题曲	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547540&compare=baidu	http://zhidao.baidu.com/question/364487306619891292.html?device=mobile&ssid=0&from=0&uid=0&pu=usm@0,sz@1320_1001,ta@iphone_2_5.0_3_537&bd_page_type=1&baiduid=8D603B2C73A9A275470A1ED18A5D9695&tj=www_zhidao_normal_2_0_10_title	None	2	2	需求低	None	None
中国新歌声主题曲	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547540&compare=baidu	http://m.news.baidu.com/news?tn=bdbody&query=%E4%B8%AD%E5%9B%BD%E6%96%B0%E6%AD%8C%E5%A3%B0%E4%B8%BB%E9%A2%98%E6%9B%B2&src=http://news.nen.com.cn/system/2016/09/13/019353022.shtml&fr=ald02	聚合	3	0	基本不满足需求	None	None
中国新歌声主题曲	baidu	http://sbs.m.sogou.com/index.php/annotate/viewResult?taskId=2846&queryId=1547540&compare=baidu	http://zhidao.baidu.com/question/875888943967035892.html?device=mobile&ssid=0&from=0&uid=0&pu=usm@0,sz@1320_1001,ta@iphone_2_5.0_3_537&bd_page_type=1&baiduid=8D603B2C73A9A275470A1ED18A5D9695&tj=www_zhidao_normal_4_0_10_title	None	4	2	需求低	None	None
